time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-07-26 09:30:00-04:00,MLTrader,833d0b37ab2d4cab817fa49a1c0151af,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-26 09:30:00-04:00,MLTrader,11e44f1ceade487c9a759409e73101ba,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,73.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,3adea1a6c3444c6da2431b74f4904498,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,3adea1a6c3444c6da2431b74f4904498,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.25,472.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,7778a6159b1b4fb587aef6056d664553,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,7778a6159b1b4fb587aef6056d664553,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,722.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,2f53a25597b94ca5987c50f79c90579a,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-21 09:30:00-04:00,MLTrader,2f53a25597b94ca5987c50f79c90579a,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.17999267578125,1090.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,67d493503f414f08acae7f67c0035a63,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,67d493503f414f08acae7f67c0035a63,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,1621.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,73c13526aded4aa2b8cc05b9a24df46e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,73c13526aded4aa2b8cc05b9a24df46e,SPY,sell,market,fill,1,gtc,0.0,1,stock,433.1400146484375,2498.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,13dc23a7901a4a698b4dc60ba7b4385c,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,13dc23a7901a4a698b4dc60ba7b4385c,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,3695.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,c26c9f5cc9de4d278bee03d808ed6694,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,22b8e4b5b19647479d059f3b65bb9274,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,2e9894412edb4d54b7d7c878ddc0891d,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,4f04f4f25bce495fb6614db80346029e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,9c980ffb1c694bc2af5a146eac672742,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,3e77fe7918064305a7ffabc844e8dbe4,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,bc54ebff943d4bae8c88b71e95c84b2c,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,ce5a15211cdd42ec9e66d096ae226129,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,3a6612a7841e4090b7f021fcfd9273d9,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,ccdcc97028304b34aaf0f572ddca005f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,0be157ccc76843b19a4f199ccae469c0,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,6ca28e4959504d3aa5095ce4927d6168,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,c35ee0db472f4096b1212697011cf99d,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,abdfb8c9442041ebbc7a853d96f944a1,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,797568a4873846c197f42823684676d9,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,958e84cdef8b4d5d9ced563f5a0959a3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,797568a4873846c197f42823684676d9,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,10446.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,958e84cdef8b4d5d9ced563f5a0959a3,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,5419.0,0.0
